type,osm_id,name,amenity,latitude,longitude
way,1124268152,Pligrim Church of God in Christ,place_of_worship,42.3901442,-83.1706813
way,1124268153,New Birth Rescue Missionary Baptist Church,place_of_worship,42.3886486,-83.1611118
way,1124268154,Northwestern Christian Church,place_of_worship,42.3881625,-83.1611066
way,1124273058,The Gospel of Christ Ministries Church,place_of_worship,42.3877076,-83.1885827
way,1124273060,The Caring Temple Baptist Church,place_of_worship,42.3879244,-83.1880451
way,1125111137,Shiloh Deliverance Church,place_of_worship,42.4255149,-83.1799282
way,1125111138,The Trinity Church,place_of_worship,42.4258985,-83.1799272
way,1125469327,Puritan Street Church of Christ,place_of_worship,42.4372219,-83.077202
way,1125492607,,place_of_worship,42.4372436,-83.1704555
way,1125492608,Word in Action Christian Center,place_of_worship,42.438089,-83.169865
way,1126528940,Pathway Ministry,place_of_worship,42.40327,-83.1231154
way,1126557600,Penecoastal Outpour International Fellowship of Churches,place_of_worship,42.4019206,-83.1731094
way,1126557606,New White Stone Baptist Church,place_of_worship,42.4019161,-83.176355
way,1126557615,Miracle Gospel Tabernacle,place_of_worship,42.4023227,-83.1555386
way,1126557616,Northwest Unity Baptist Church,place_of_worship,42.4015794,-83.1545618
way,1126557627,Trinity Baptist Church,place_of_worship,42.403419,-83.1572075
way,1126557639,New Liberty Apostolic Faith Church,place_of_worship,42.4023686,-83.1537767
way,1127487333,Hampton Memorial Missionary Baptist Church,place_of_worship,42.4018425,-83.1940742
way,1131150932,Saving Mission Church of God in Christ,place_of_worship,42.4091756,-83.1926702
way,1131150933,God's Way Cathedral,place_of_worship,42.4091938,-83.1921609
way,1131150937,Walker Memorial Church of God in Christ,place_of_worship,42.4090657,-83.1973416
way,1131150942,Anderson Memorial Church of God in Christ,place_of_worship,42.405613,-83.1886119
way,1131150944,St. Paul Cumberland Presbyterian Church in America,place_of_worship,42.409254,-83.1905783
way,1131150947,Unity Temple Tabernacle,place_of_worship,42.4108804,-83.1888642
way,1131210958,Dakka Aesthetics,clinic,42.2958105,-83.2475493
way,1132330846,Love Joy Church of God in Christ,place_of_worship,42.4237771,-83.0877082
way,1132333369,Kingdom Hall of Jehovah's Witnesses,place_of_worship,42.4396395,-83.0498885
way,1132333370,,place_of_worship,42.4390994,-83.0498683
way,1132333377,World Wide Missionary Baptist Church,place_of_worship,42.4365239,-83.0442717
way,1132338541,New Greater Zion Hall,place_of_worship,42.4332835,-83.0408126
way,1132338551,Christ Divine Love Missionary Baptist Church,place_of_worship,42.4289606,-83.0391158
way,1132347504,Church of Our Father Baptist Church,place_of_worship,42.4336539,-83.0496477
way,1132347507,Northeast Health Center,clinic,42.4332297,-83.0486645
way,1132347511,Solomon Temple,place_of_worship,42.4331749,-83.0784359
way,1132347512,Derrick Memorial Missionary Baptist Church,place_of_worship,42.4326856,-83.0806545
way,1132347518,Liberty Temple Worship Center,place_of_worship,42.4324422,-83.0897757
way,1132347524,Glad Tidings Church of God in Christ,place_of_worship,42.4326028,-83.0974916
way,1132348224,Holy Trinity Orthodox Church,place_of_worship,42.4467271,-83.0749045
way,1132348228,Greater Rose of Sharon Baptist Church,place_of_worship,42.440957,-83.0834734
way,1132349249,,place_of_worship,42.4366353,-83.0766709
way,1132349254,The Rose of Sharon Church Assembly,place_of_worship,42.4359716,-83.0761988
way,1132349265,Faith Temple Christian Methodist Episcopal Church,place_of_worship,42.4322431,-83.072818
way,1132349267,Detroit Conant Gardens Seventh-Day Adventist Church,place_of_worship,42.4313394,-83.0731731
way,1132350601,Cleansings Springs Missionary Baptist Church,place_of_worship,42.4255442,-83.0697742
way,1132350602,Antioch Missionary Baptist Church,place_of_worship,42.4266873,-83.0709576
way,1132350607,Conant Gardens Church of Christ,place_of_worship,42.4282122,-83.0699897
way,1132350614,Blessed Trinity Missionary Baptist Church,place_of_worship,42.4291132,-83.0636188
way,1132350615,Pilgrim Baptist Church of North Detroit,place_of_worship,42.4284504,-83.0636138
way,1132486876,Holy Bible Fellowship,place_of_worship,42.4399228,-83.0339864
way,1133514361,Chapel Hill Missionary Baptist Church Family Fun Day,place_of_worship,42.3660919,-83.1291394
way,1134092684,North Central Health Center,clinic,42.4189698,-83.0596176
way,1134102508,Conquering King Missionary Baptist Church,place_of_worship,42.3963301,-83.0224443
way,1134102515,First Church of the Reedeemed Interdenominational,place_of_worship,42.3981585,-83.0225274
way,1134281631,Unity Baptist Church,place_of_worship,42.3522078,-83.1443807
way,1134281632,Central Christian Methodist Episcopal Church,place_of_worship,42.3521825,-83.1451987
way,1134281642,True Love Missionary Baptist Church,place_of_worship,42.3521753,-83.1498981
way,1134281657,New Hope Apostolic Temple,place_of_worship,42.3519381,-83.1384499
way,1134281659,Saint Phillips Missionary Baptist Church,place_of_worship,42.3485149,-83.1336373
way,1134281668,Meditation Missionary Baptist Church,place_of_worship,42.353774,-83.1305225
way,1134379889,Rising Star Ministries,place_of_worship,42.4255803,-83.1018281
way,1134379890,Glory to God Christian Church,place_of_worship,42.4271757,-83.1018347
way,1134379907,Soul Harvest Ministries Cathedral,place_of_worship,42.4154292,-83.1008217
way,1134379954,Twelfth Street Missionary Baptist Church,place_of_worship,42.4073042,-83.1177511
way,1134379957,Prayertime Tabernacle Church of God in Christ,place_of_worship,42.4103904,-83.1249962
way,1134379961,Church of Jesus Our Lord,place_of_worship,42.4099857,-83.1248446
way,1134379963,Puritan Avenue Baptist Church,place_of_worship,42.4100453,-83.1236536
way,1134379964,Sweet Home Missionary Baptist Church,place_of_worship,42.4104988,-83.1230805
way,1134379974,Greater Northwest Church of God in Christ,place_of_worship,42.4092976,-83.1187135
way,1134379987,Greater United Temple of Christ,place_of_worship,42.4098433,-83.1319039
way,1134379990,Good Shepherd Lutheran Church,place_of_worship,42.410335,-83.1296654
way,1134380004,Word Restoration Ministries,place_of_worship,42.4102075,-83.1340144
way,1134380017,New Community Fellowship Church,place_of_worship,42.4098776,-83.129868
way,1134380057,Unity & Faith Prayer Temple,place_of_worship,42.4106626,-83.1142737
way,1134385600,Newbirth Missionary Church,place_of_worship,42.3995741,-83.1592802
way,1134389198,House of Israel Church,place_of_worship,42.4005433,-83.1499295
way,1134389199,New True Vine Baptist Church,place_of_worship,42.4024575,-83.1427495
way,1134389200,Mt. Sion Missionary Baptist Church,place_of_worship,42.4024531,-83.1433356
way,1134389201,White Chapel Missionary Baptist Church,place_of_worship,42.4025075,-83.1438072
way,1134389202,,place_of_worship,42.4024717,-83.1440034
way,1134389205,Way of the Lord,place_of_worship,42.4028399,-83.1428012
way,1134394833,,place_of_worship,42.3893986,-83.1886906
way,1138049367,New Fellowship Church of the Rock,place_of_worship,42.4054446,-83.1790089
way,1138049372,Souls for Christ,place_of_worship,42.4058964,-83.1790131
way,1138057196,Mt. Lebanon-Strathmoor Church,place_of_worship,42.4093594,-83.1876568
way,1138057197,Craig Memorial Tabernacle Church,place_of_worship,42.4089309,-83.1850746
way,1138057209,GH Healing Hands Ministry,place_of_worship,42.4089938,-83.184139
way,1138057213,Sacred Portals Church of God in Christ,place_of_worship,42.4090635,-83.1817938
way,1138057217,Jordan Grove Baptist Church,place_of_worship,42.409527,-83.1806931
way,1138057220,Nehemiah Baptist Church,place_of_worship,42.4096313,-83.1744373
way,1138057221,Victorious Living Outreach Ministries,place_of_worship,42.409618,-83.1753339
way,1138057222,Friendly Missionary Baptist Church,place_of_worship,42.4096282,-83.1755144
way,1138057232,St. Mark Holy Temple of Truth,place_of_worship,42.4092016,-83.1774706
way,1138057233,Abundance of Truth Outreach Ministries,place_of_worship,42.4091912,-83.1770619
way,1138057236,Holy Ground Missionary Baptist Church,place_of_worship,42.4092158,-83.1766968
way,1138059328,Divine Inspiration Baptist Church,place_of_worship,42.3685726,-83.1648737
way,1138064450,Holy Temple Church,place_of_worship,42.3571944,-83.1595118
way,1138064457,Fellowship Chapel Ministries Church of God in Christof,place_of_worship,42.358937,-83.1508023
way,1138065871,Revelation Evangelical Lutheran Church,place_of_worship,42.3524642,-83.1693003
way,1138067735,God's House of Prayer,place_of_worship,42.3583696,-83.1707215
way,1138067737,St. Mark Church of God in Christ,place_of_worship,42.3589033,-83.1706916
way,1138078699,Tabernacle of Judah,place_of_worship,42.3450857,-83.1428792
way,1138078706,Power Hope & Grace Bible Church,place_of_worship,42.3442165,-83.1337157
way,1138078712,,clinic,42.3452257,-83.1349318
way,1138078713,DCHC Bruce Douglas Health Center,clinic,42.3452056,-83.1348043
way,1138078734,St. Francis Missionary Baptist Church,place_of_worship,42.3446133,-83.1400421
way,1138078757,Whitlock Memorial Church,place_of_worship,42.3461402,-83.1251977
way,1138078760,Ecclesia Christian Ministries,place_of_worship,42.3494204,-83.1231146
way,1138078764,New Memories Baptist Church,place_of_worship,42.3476669,-83.1211472
way,1138078767,Christ Temple of Peace Church,place_of_worship,42.349652,-83.1181855
way,1138078769,St. Cyprian's Episcopal Church,place_of_worship,42.3496622,-83.1150835
way,1138078771,St. Stephen AME Church,place_of_worship,42.3483878,-83.1140037
way,1138078773,Good Shepherd Missionary Baptist Church,place_of_worship,42.348107,-83.1129576
way,1138079156,Hope Evangelical Ministries,place_of_worship,42.333749,-83.1217735
way,1138095950,St. Matthew's Missionary Baptist Church,place_of_worship,42.3863946,-83.1586556
way,1138095951,Hamlett Temple Christian Methodist Episcopal Church,place_of_worship,42.3877325,-83.1587485
way,1138095952,High Praise Cathedral of Faith,place_of_worship,42.3882612,-83.15763
way,1138096458,Bethlehem Tabernacle Church of God in Christ,place_of_worship,42.3883496,-83.1722524
way,1138096795,New Beginning Mount Calvary Missionary Baptist Church,place_of_worship,42.3811149,-83.1510409
way,1138096796,Mt. Gillard Missionary Baptist Church,place_of_worship,42.3811343,-83.1507863
way,1138145649,Saint Peter Progressive Primitive Baptist Church,place_of_worship,42.4208575,-83.0734171
way,1138145650,First Community Baptist Church,place_of_worship,42.4218869,-83.068292
way,1138153918,Trinity Community Presbyterian Church,place_of_worship,42.4326704,-83.1750095
way,1138153919,Greater Emmanuel Institutional Church of God in Christ,place_of_worship,42.4321991,-83.1802005
way,1138153920,,clinic,42.4308662,-83.1787833
way,1138153929,Free Reign Fellowship,place_of_worship,42.4307114,-83.1606259
way,1138153936,1st Corinthian Full Gospel Church,place_of_worship,42.4272025,-83.1611555
way,1138154957,Victory in Christ Ministries,place_of_worship,42.414557,-83.1191381
way,1138317494,Straight Street Baptist Church,place_of_worship,42.4385381,-83.0773678
way,1138317504,Mt. Calvary Baptist Church,place_of_worship,42.4397898,-83.0863855
way,1138317507,Sharon Community Church,place_of_worship,42.4397599,-83.0869627
way,1138317508,Rose of Sharon Church of God,place_of_worship,42.4402956,-83.0846794
way,1138321952,Cedar Christian Church,place_of_worship,42.4377122,-83.0911312
way,1138321957,The Promise Land Church,place_of_worship,42.4394427,-83.0931169
way,1138332116,True Gospel Tabernacle Church,place_of_worship,42.443191,-83.0640516
way,1145550589,Christian Gospel Center Church of God in Christ,place_of_worship,42.4387512,-83.1605032
way,1148311609,Cutting Edge Ministries,place_of_worship,42.4346731,-83.0745584
way,1150768338,,place_of_worship,42.447384,-83.1791742
way,1150768339,,place_of_worship,42.4461034,-83.1791179
way,1153392243,Greater Mount Olive Baptist Church,place_of_worship,42.4464455,-83.110406
way,1153392251,Greater New Straight Street Church,place_of_worship,42.4419046,-83.1029703
way,1153392258,RCCG Overcomers Parish,place_of_worship,42.4408677,-83.1029504
way,1153392327,Word of Truth Assembly,place_of_worship,42.4435834,-83.1030133
way,1153627338,State Fair Avenue Church of God,place_of_worship,42.4393073,-83.1017865
way,1153627361,Nazarene Christian Congregation,place_of_worship,42.4456409,-83.1030755
way,1153634014,Miracle Tabernacle Church of God in Christ,place_of_worship,42.4464036,-82.9851372
way,1153939826,Lockett Memorial Church of God in Christ,place_of_worship,42.4465944,-82.9761187
way,1153939829,Second Sweet Home Missionary Baptist Church,place_of_worship,42.4302593,-82.9407227
way,1154042212,Missionary Temple Christian Methodist Episcopal Church,place_of_worship,42.4276938,-83.0799827
way,1154047846,Holy Trinity Slovak Lutheran Church,place_of_worship,42.391905,-83.0390172
way,1154047850,Masjid Mu'ath Bin Jabal,place_of_worship,42.391159,-83.0406388
way,1154047852,,clinic,42.3911407,-83.0396863
way,1154047853,Hamtramck Medical Center,clinic,42.3911332,-83.0397098
way,1154047854,New Revalations Church,place_of_worship,42.3920014,-83.037651
way,1154047855,New Saint John Mission Baptist Church,place_of_worship,42.3907642,-83.0426585
way,1154049950,Church of God of Baldwin,place_of_worship,42.408204,-83.0464195
way,1154375879,All Saints Episcopal Church,place_of_worship,42.4313137,-83.1382701
way,1154375891,,clinic,42.4312781,-83.1466454
way,1154377432,Perfecting Church,place_of_worship,42.4264527,-83.0254556
way,1154378643,King David Missionary Baptist Church,place_of_worship,42.4261568,-83.0608855
way,1154539233,Isaiah New Testament Way Missionary Baptist Church,place_of_worship,42.4126343,-83.080101
way,1154539255,,place_of_worship,42.4160281,-83.0712072
way,1155020946,Christ Example to the World,place_of_worship,42.3457947,-83.1166071
way,1155642820,Goodwill Baptist Church,place_of_worship,42.3456864,-83.1191537
way,1156061446,Zion Church of God,place_of_worship,42.3448147,-83.1234093
way,1158021272,,place_of_worship,42.3674642,-83.1315699
way,1158021276,,place_of_worship,42.3678183,-83.1335826
way,1158539945,The Universal Church,place_of_worship,42.3767069,-83.1354833
way,1158542414,Faith Ministries,place_of_worship,42.3738515,-83.1539078
way,1158554207,The O.S. House of Prayer Ministries,place_of_worship,42.3830717,-83.17147
way,1158757781,Green Grove Missionary Baptist Church,place_of_worship,42.418804,-83.0769002
way,1158757803,Durga Temple,place_of_worship,42.4189483,-83.0610618
way,1160247601,Henry Ford Health Heart & Vascular,clinic,42.2977432,-83.2628863
way,1160735327,Higher Ground Ministries,place_of_worship,42.2751598,-83.1285247
way,1160756851,Zion Hill Baptist Church of East Detroit,place_of_worship,42.4199434,-82.9839939
way,1160756854,Saint Jude's Home for Boys,school,42.4226539,-82.9640467
way,1160756855,Capstone Academy North (St. Judes),school,42.4226531,-82.9639379
way,1160756856,New Greater Hill Mt. Zion Missionary Baptist Church,place_of_worship,42.4225923,-82.9626453
way,1160756896,Rising Star Ministry,place_of_worship,42.4196654,-82.9604632
way,1160756902,Agape Love Christian Center,place_of_worship,42.4182969,-82.9645954
way,1160758243,Rushing Mighty Wind Church of God,place_of_worship,42.4348885,-82.9730409
way,1160764417,Mount Hope United Methodist Church,place_of_worship,42.4352288,-82.9625185
way,1160764419,The Rising Saints in God Church,place_of_worship,42.4352474,-82.9633629
way,1160764424,Saint Jude Catholic Church,place_of_worship,42.4361284,-82.9562385
way,1160859269,True Love Christian Ministries,place_of_worship,42.4261334,-83.0404115
way,1161357160,Heavenly Missionary Baptist Church,place_of_worship,42.3922513,-83.0110254
way,1161357172,First Progressive Baptist Church,place_of_worship,42.3957475,-83.0039498
way,1161554462,New Strength Ministries,place_of_worship,42.4114387,-82.9924087
way,1161554466,Alpha and Omega Church of God in Christ,place_of_worship,42.4122441,-82.9890964
way,1161554467,True Deliverance Ministries,place_of_worship,42.4135931,-82.9923447
way,1161554491,,place_of_worship,42.4389174,-82.9849563
way,1161563988,Second Canaan Missionary Baptist Church,place_of_worship,42.4091096,-82.9648964
way,1161563990,New Greater Love Baptist Church,place_of_worship,42.4117682,-82.9650315
way,1161564008,Refuge Temple Cathedral of His Glory Church of God in Christ,place_of_worship,42.4165325,-82.9922445
way,1161564010,Jesus Tabernacle Ministries,place_of_worship,42.4161886,-82.9722237
way,1161564011,Lord of Lords Baptist Church,place_of_worship,42.4076668,-82.9666704
way,1161576081,Faith Clinic Church of God in Christ,place_of_worship,42.4009887,-82.9821775
way,1161576083,New Faith Restoration Ministries International,place_of_worship,42.3989324,-82.984923
way,1161576089,New Creation Christian Center,place_of_worship,42.4085197,-82.9528922
way,1161576091,St. Matthew Catholic Church,place_of_worship,42.4118455,-82.9425576
way,1161576106,Calvin East United Presbyterian Church,place_of_worship,42.4145019,-82.935816
way,1161576107,Bethany Christian Church,place_of_worship,42.4126654,-82.9347862
way,1161576108,The Way of Holiness Church of God in Christ,place_of_worship,42.4120433,-82.9294914
way,1161576109,True Rock Church,place_of_worship,42.4124769,-82.9275511
way,1161577441,Greater Future Missionary Baptist Church,place_of_worship,42.4228394,-82.9411496
way,1161577446,Second Mile Center of Detroit,place_of_worship,42.4298424,-82.9587737
way,1161578994,Greater Old Landmark Missionary Baptist Church,place_of_worship,42.3931494,-82.9482672
way,1161578995,Blessed Community Baptist Church,place_of_worship,42.3994474,-82.9470375
way,1161578998,,place_of_worship,42.3997952,-82.945982
way,1161578999,Pentecostal Temple Church,place_of_worship,42.4007942,-82.9433113
way,1161586659,Victory Fellowship Community Church,place_of_worship,42.3966528,-82.961782
way,1161586662,5point7 Community Church,place_of_worship,42.3979855,-82.9581677
way,1161586667,Hamilton Elementary-Middle School,school,42.3989415,-82.9631268
way,1161588088,Iconium Missionary Baptist Church,place_of_worship,42.4201606,-83.0050413
way,1161591172,New Jerusalem Baptist Church,place_of_worship,42.4083506,-83.0236564
way,1161593004,Our Lady Queen of Heaven-Good Shepherd Catholic Church,place_of_worship,42.439218,-83.0215165
way,1161605061,Saint Raymond-Our Lady of Good Counsel Catholic Church,place_of_worship,42.4452583,-82.9910104
way,1161606263,Temple of Faith Missionary Baptist Church,place_of_worship,42.4385487,-82.9689518
way,1163068819,Rhema Church,place_of_worship,42.4039029,-82.928828
way,1163130927,Greater True Vine Missionary Baptist Church,place_of_worship,42.3714649,-82.9947621
way,1164211143,The R.O.A.D. Church,place_of_worship,42.4041942,-83.1795144
way,1164451237,New MIssionary Baptist Church,place_of_worship,42.4026068,-83.1330531
way,1164451238,After Christ Church,place_of_worship,42.4025952,-83.1340277
way,1164553229,Hammond Church of God in Christ,place_of_worship,42.4099361,-83.1576425
way,1164553231,Mount Olive Full Gospel Church,place_of_worship,42.4099557,-83.1580697
way,1164553260,Seventh Day Adventist Reform Movement,place_of_worship,42.4105107,-83.166545
way,1164553263,Ekklesia Evangelistic Ministries,place_of_worship,42.4093728,-83.1657166
way,1164553266,Saint Galilee Missionary Baptist Church,place_of_worship,42.4097684,-83.1681258
way,1164553269,Christland Missionary Baptist Church,place_of_worship,42.4092467,-83.1714839
way,1164553270,Old Landmark Baptist,place_of_worship,42.4097325,-83.1700137
way,1164553273,Faith Temple C.O.O.L.J.C.,place_of_worship,42.4097388,-83.1709589
way,1164553282,The Gathering Ministries Church of God in Christ,place_of_worship,42.4111993,-83.1701244
way,1164553309,True Love International Ministry,place_of_worship,42.409355,-83.1681172
way,1164553310,Haitian-Detroit Mahanaïm Seventh-Day Adventist Church,place_of_worship,42.4093778,-83.1673858
way,1165101290,Christian Union Missionary Baptist Church,place_of_worship,42.4362812,-82.9757991
way,1168575631,Haven of Rest Missionary Baptist Church,place_of_worship,42.4154347,-83.0003906
way,1171597333,Bailey Temple Church of God in Christ,place_of_worship,42.3474274,-83.1055932
way,1173206586,Trinity Church of Holiness,place_of_worship,42.4242954,-83.1700977
way,1173349754,New Creation Church of God in Christ,place_of_worship,42.4329287,-83.0881276
way,1173349757,Bethelite Spiritual Institute,place_of_worship,42.4325312,-83.0880481
way,1173962093,New Life Ministry of Detroit Baptist Church,place_of_worship,42.3783315,-82.9495431
way,1174677649,Southeast Michigan ENT,doctors,42.2950665,-83.2483789
way,1175441487,Gospel Truth Tabernacle of God,place_of_worship,42.3322566,-83.1482967
way,1175596184,House of Prayer and Praise,place_of_worship,42.4124955,-83.1597926
way,1175596188,Evangelistic Ministries Center,place_of_worship,42.4128843,-83.1598684
way,1175596215,Wold Of Truth Christian Center,place_of_worship,42.4111446,-83.1597684
way,1177112127,Saint Cunegunda Church,place_of_worship,42.3370446,-83.1471853
way,1178794772,Walk in the Spirit Church of God in Christ,place_of_worship,42.4208537,-82.9617859
way,1179785646,Cesar Chavez Academy Middle School,school,42.3115147,-83.1156
way,1179824041,Church of Jesus Christ Our Lord,place_of_worship,42.3888226,-82.9740947
way,1179896715,Annapolis High School,school,42.2759212,-83.2466881
way,1179902440,Pardee Elementary School,school,42.2759328,-83.2568391
way,1179902441,Polk Elementary School,school,42.2760761,-83.2387037
way,1180982063,Sunrise Missionary Baptist Church,place_of_worship,42.3809815,-83.1140968
way,1181224748,God's Grace Outreach Ministries Church,place_of_worship,42.4246015,-82.9916765
way,1182290774,The Miracle Center,place_of_worship,42.3998773,-83.168985
way,1183700482,Church of Our Savior,place_of_worship,42.3913168,-82.9694638
way,1183744772,Greater Golden Gate Missionary Baptist Church,place_of_worship,42.3954491,-82.9485987
way,1183756997,Bethesda Church House of Mercy,place_of_worship,42.3592032,-83.114819
way,1184234381,Temple of St. Jude Spiritual Church of Christ,place_of_worship,42.402319,-83.1573081
way,1184277948,God Strorehouse of Eternal Love,place_of_worship,42.3612784,-83.1576804
way,1185392228,Mount Calvary AME Church,place_of_worship,42.4326808,-83.083865
way,1185394477,New Bethlehem Baptist Church,place_of_worship,42.4320189,-83.0923229
way,1187499614,,school,42.3926086,-83.0490351
way,1188318003,Vernon Chapel African Methodist Episcopal Church,place_of_worship,42.4287279,-83.0660996
way,1188341487,Community Pilgrim Missionary Baptist Church,place_of_worship,42.4133087,-83.0137125
way,1190486843,Bethesda Temple of Detroit,place_of_worship,42.4000645,-83.1793156
way,1190684600,Christian Life Apostolic Ministries,place_of_worship,42.3297934,-83.118722
way,1193557231,Iglesia de Cristo Ministerios el Verbo de Dios,place_of_worship,42.3348916,-83.1356955
way,1193562684,Greater Mount Tabor Missionary Baptist Church,place_of_worship,42.3662372,-83.1429191
way,1196979868,,school,42.2748533,-83.2831965
way,1200009515,Banks Triumph Metropolitan Baptist Church,place_of_worship,42.3869588,-83.1374921
way,1200017870,Real Spirit Tabernacle Apostle,place_of_worship,42.400926,-83.139791
way,1200020823,Glorious Church,place_of_worship,42.407412,-83.140057
way,1200819494,,clinic,42.4191221,-83.1795705
way,1210662863,Highland Park Community of Christ,place_of_worship,42.4117366,-83.1164515
way,1211373277,Ambassadors for Christ Holiness Temple,place_of_worship,42.373568,-83.1651504
way,1212362188,West Side Unity Church,place_of_worship,42.3666141,-83.1263128
way,1212362256,New Home Full Gospel Christian Church,place_of_worship,42.3656795,-83.1213566
way,1215854971,Resurrection Ministries International Deliverance Church,place_of_worship,42.4249719,-83.1796264
way,1215854984,Shekinah Glorious Kingdom,place_of_worship,42.423542,-83.1780557
way,1217233016,Overcomers Evangelical Missionary Baptist Church,place_of_worship,42.4392108,-83.1967321
way,1218519443,Hopewell Missionary Baptist Church,place_of_worship,42.3962622,-83.128388
way,1218519450,True Rock Church,place_of_worship,42.3908943,-83.1270611
way,1218521660,Solid Rock Community Church,place_of_worship,42.3908753,-83.1202337
way,1220291137,House of God,place_of_worship,42.3763633,-83.161688
way,1220291146,All Saints Tabernacle,place_of_worship,42.373469,-83.1688271
way,1220291154,Christ Temple Baptist Church,place_of_worship,42.3735524,-83.1667009
way,1220294871,Gregg Memorial Church,place_of_worship,42.3737396,-83.1603291
way,1220294874,,place_of_worship,42.3737358,-83.1594271
way,1223797182,Church on the Move,place_of_worship,42.3729815,-83.0415814
way,1223804901,Detroit Medical Group,clinic,42.3672565,-83.0229245
way,1225531680,Dove Christian Center Church,place_of_worship,42.3362534,-83.1222679
way,1225642061,,place_of_worship,42.3465256,-83.1036782
way,1232501469,Metropolitan AME Zion Church,place_of_worship,42.4222661,-83.1078695
way,1232504166,Gracious Saviour Evangelical Lutheran Church,place_of_worship,42.4355662,-83.1911779
way,1232504173,In His Steps Christian Fellowship Church,place_of_worship,42.4365326,-83.1922871
way,1232987829,,clinic,42.3642766,-83.0233076
way,1232987830,,clinic,42.3643524,-83.023142
way,1233449455,Rock of Ages Community Church,place_of_worship,42.43439,-83.1700293
way,1236324458,Jesurun Christian Center,place_of_worship,42.3518256,-83.1395994
way,1236324467,New Jerusalem Temple Apostle,place_of_worship,42.3517684,-83.1430083
way,1236324468,True Holiness Church,place_of_worship,42.3522381,-83.1423722
way,1236329089,Church of Christ Westside,place_of_worship,42.3483116,-83.1181965
way,1238352579,Saint Hedwig Church,place_of_worship,42.3277274,-83.1097417
way,1238354053,Iglesia Pentecostal Unida,place_of_worship,42.3296,-83.1105989
way,1238364333,Little Rock & Macedonia Primitive Baptist Church,place_of_worship,42.3490944,-83.1052356
way,1238651445,Crawford Temple Church of God in Christ,place_of_worship,42.3841766,-83.1050723
way,1238651455,Saint Peter's Holiness Church of Jesus Christ,place_of_worship,42.3859644,-83.1153074
way,1238677321,Jesus Anointed Ministry,place_of_worship,42.3652254,-83.1927874
way,1238687052,Asamblea Cristiana Sala Evangélica,place_of_worship,42.3622402,-83.1271249
way,1244106841,Masjid Al Rahma,place_of_worship,42.3728162,-83.1771466
way,1244116726,Iglesia Cristiana La Vina Warrendale,place_of_worship,42.3426385,-83.2284671
way,1244116738,,clinic,42.3430042,-83.2246449
way,1244631947,,clinic,42.4189615,-83.0598307
way,1244965163,Bridge Academy West,school,42.4075988,-83.0618363
way,1246070490,Church of the Living God,place_of_worship,42.3714398,-83.1587732
way,1272529002,Light of the World Christian Church,place_of_worship,42.4387375,-82.9748377
way,1272529008,Bible Standard Church of God,place_of_worship,42.4389421,-82.9755153
way,1276571366,Colorectal Clinic of Michigan,clinic,42.2979143,-83.2451935
way,1276571371,Dearborn Oral Surgery,doctors,42.2974893,-83.2461785
way,1276571375,American Muslim Center,place_of_worship,42.2910594,-83.2483366
way,1280980563,Marcus Garvey Academy,school,42.3589345,-83.0015336
way,1289800823,Church of God of Detroit,place_of_worship,42.3756958,-83.1776936
way,1289847307,Born to Win Ministries,place_of_worship,42.3657299,-83.1713881
way,1291811184,Whole Truth Church of God,place_of_worship,42.3414643,-83.0898337
way,1297148647,,clinic,42.3723983,-83.1935189
way,1297148648,,clinic,42.3723877,-83.1939497
way,1305614095,Catholic Central High School,school,42.2897017,-83.018797
way,1308034053,Brighter Day Baptist Church,place_of_worship,42.388022,-82.9690904
way,1320811298,The Historic Motor City Missionary Baptist Church,place_of_worship,42.3380199,-83.110119
way,1320813025,Triumph the Church & Kingdom,place_of_worship,42.3408799,-83.1078032
way,1372502904,Central Baptist Church West Campus,place_of_worship,42.2985274,-83.2563121
way,1387371871,"Retina Expert Asheesh Tewari, MD",clinic,42.298241,-83.2841887
way,1396310010,,school,42.3083939,-83.026991
way,1396668785,Allen Park Presbyterian Church,place_of_worship,42.2550758,-83.2084062
way,1413302913,Solanus Casey Center,place_of_worship,42.3518243,-83.0148396
way,1416599104,Forest Glade Public School,school,42.3098124,-82.9248932
way,1416599105,Forest Glade Public School,school,42.3102739,-82.9230103
way,1423097996,Holy Cross Greek Orthodox Church,place_of_worship,42.284938,-82.9813124
way,1435178008,"Michigan Perintal Associates, PC",doctors,42.2973477,-83.2463803
way,1533058800,Family Worship Center,place_of_worship,42.2767531,-83.2309518
way,1533206738,Covenant Community Care,clinic,42.3571237,-83.2140447
